"Downloaded on",12/21/2025,"14:49:59 EST"
"Search URL",https://www.congress.gov/member/nicholas-langworthy/L000600

"Legislation Number",URL,Congress,Title,Sponsor,"Date of Introduction",Committees,"Latest Action","Latest Action Date","Number of Cosponsors","Amends Bill","Date Offered","Date Submitted","Date Proposed","Amends Amendment","Issue Date",Section,Volume,Number,Page,"Roll Call Vote Number","Date Voted",Description,"Roll Call Result","Member Vote"
,https://www.congress.gov/votes/house/119-1/157,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,157,2025-06-09,"House Roll Call Vote 119-157 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 373 - 14 (Roll no. 157).","Passed - Yea: 373 | Nay: 14 (R 186-12 Pres=0 NV=21, D 187-2 Pres=0 NV=23, I 0-0 Pres=0 NV=0)","Not Voting"
,https://www.congress.gov/votes/house/119-1/156,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,156,2025-06-06,"House Roll Call Vote 119-156 - On passage Passed by the Yeas and Nays: 217 - 190 (Roll no. 156).","Passed - Yea: 217 | Nay: 190 (R 209-0 Pres=0 NV=11, D 8-190 Pres=0 NV=14, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/155,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,155,2025-06-05,"House Roll Call Vote 119-155 - On passage Passed by the Yeas and Nays: 214 - 198 (Roll no. 155).","Passed - Yea: 214 | Nay: 198 (R 211-0 Pres=0 NV=9, D 3-198 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/154,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,154,2025-06-05,"House Roll Call Vote 119-154 - On motion to recommit Failed by the Yeas and Nays: 201 - 212 (Roll no. 154).","Failed - Yea: 201 | Nay: 212 (R 0-212 Pres=0 NV=8, D 201-0 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/153,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,153,2025-06-05,"House Roll Call Vote 119-153 - On passage Passed by the Yeas and Nays: 211 - 199 (Roll no. 153).","Passed - Yea: 211 | Nay: 199 (R 206-4 Pres=0 NV=10, D 5-195 Pres=0 NV=12, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/152,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,152,2025-06-05,"House Roll Call Vote 119-152 - On motion to recommit Failed by the Yeas and Nays: 202 - 210 (Roll no. 152).","Failed - Yea: 202 | Nay: 210 (R 1-210 Pres=0 NV=9, D 201-0 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/151,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,151,2025-06-04,"House Roll Call Vote 119-151 - On passage Passed by the Yeas and Nays: 366 - 57 (Roll no. 151).","Passed - Yea: 366 | Nay: 57 (R 188-27 Pres=0 NV=5, D 178-30 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/150,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,150,2025-06-04,"House Roll Call Vote 119-150 - On agreeing to the Pettersen amendment (A003) Failed by recorded vote: 213 - 213 (Roll no. 150).","Failed - Yea: 213 | Nay: 213 (R 2-213 Pres=0 NV=8, D 211-0 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/119-1/149,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,149,2025-06-04,"House Roll Call Vote 119-149 - On agreeing to the resolution Agreed to by recorded vote: 217 - 208 (Roll no. 149).","Passed - Yea: 217 | Nay: 208 (R 217-0 Pres=0 NV=3, D 0-208 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/148,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,148,2025-06-04,"House Roll Call Vote 119-148 - On ordering the previous question Agreed to by the Yeas and Nays: 213 - 206 (Roll no. 148).","Passed - Yea: 213 | Nay: 206 (R 213-0 Pres=0 NV=6, D 0-206 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/147,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,147,2025-06-03,"House Roll Call Vote 119-147 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 405 - 3 (Roll no. 147).","Passed - Yea: 405 | Nay: 3 (R 208-2 Pres=0 NV=10, D 197-1 Pres=0 NV=14, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/146,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,146,2025-06-03,"House Roll Call Vote 119-146 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 396 - 5 (Roll no. 146).","Passed - Yea: 396 | Nay: 5 (R 201-5 Pres=0 NV=13, D 195-0 Pres=0 NV=17, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/145,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,145,2025-05-22,"House Roll Call Vote 119-145 - On passage Passed by the Yeas and Nays: 215 - 214, 1 Present (Roll no. 145).","Passed - Yea: 215 | Nay: 214 (R 215-2 Pres=1 NV=2, D 0-212 Pres=0 NV=0, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/144,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,144,2025-05-22,"House Roll Call Vote 119-144 - On motion to recommit Failed by the Yeas and Nays: 212 - 216 (Roll no. 144).","Failed - Yea: 212 | Nay: 216 (R 0-216 Pres=0 NV=4, D 212-0 Pres=0 NV=0, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/143,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,143,2025-05-22,"House Roll Call Vote 119-143 - On passage Passed by the Yeas and Nays: 216 - 212 (Roll no. 143).","Passed - Yea: 216 | Nay: 212 (R 216-1 Pres=0 NV=3, D 0-211 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/142,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,142,2025-05-22,"House Roll Call Vote 119-142 - On agreeing to the resolution Agreed to by recorded vote: 217 - 212 (Roll no. 142).","Passed - Yea: 217 | Nay: 212 (R 217-1 Pres=0 NV=2, D 0-211 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/141,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,141,2025-05-22,"House Roll Call Vote 119-141 - On ordering the previous question Agreed to by the Yeas and Nays: 213 - 211 (Roll no. 141).","Passed - Yea: 213 | Nay: 211 (R 213-0 Pres=0 NV=7, D 0-211 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/140,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,140,2025-05-22,"House Roll Call Vote 119-140 - On consideration of the resolution. Agreed to by the Yeas and Nays: 216 - 211 (Roll no. 140).","Passed - Yea: 216 | Nay: 211 (R 216-0 Pres=0 NV=4, D 0-211 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/139,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,139,2025-05-22,"House Roll Call Vote 119-139 - On consideration of the resolution Agreed to by the Yeas and Nays: 217 - 211 (Roll no. 139).","Passed - Yea: 217 | Nay: 211 (R 217-0 Pres=0 NV=3, D 0-211 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/138,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,138,2025-05-21,,"Failed - Yea: 211 | Nay: 213 (R 0-213 Pres=0 NV=7, D 211-0 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/137,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,137,2025-05-20,"House Roll Call Vote 119-137 - On passage Passed by the Yeas and Nays: 220 - 207 (Roll no. 137).","Passed - Yea: 220 | Nay: 207 (R 219-0 Pres=0 NV=1, D 1-207 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/136,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,136,2025-05-20,"House Roll Call Vote 119-136 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 412 - 11 (Roll no. 136).","Passed - Yea: 412 | Nay: 11 (R 206-11 Pres=0 NV=3, D 206-0 Pres=0 NV=7, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/135,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,135,2025-05-20,"House Roll Call Vote 119-135 - On agreeing to the resolution Agreed to by recorded vote: 210 - 208 (Roll no. 135).","Passed - Yea: 210 | Nay: 208 (R 210-1 Pres=0 NV=9, D 0-207 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/134,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,134,2025-05-20,"House Roll Call Vote 119-134 - On ordering the previous question Agreed to by the Yeas and Nays: 215 - 207 (Roll no. 134).","Passed - Yea: 215 | Nay: 207 (R 215-0 Pres=0 NV=5, D 0-207 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/133,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,133,2025-05-19,"House Roll Call Vote 119-133 - On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 386 - 1 (Roll no. 133).","Passed - Yea: 386 | Nay: 1 (R 194-1 Pres=0 NV=24, D 192-0 Pres=0 NV=21, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/132,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,132,2025-05-19,"House Roll Call Vote 119-132 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 334 - 51 (Roll no. 132).","Passed - Yea: 334 | Nay: 51 (R 143-50 Pres=0 NV=26, D 191-1 Pres=0 NV=21, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/131,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,131,2025-05-15,"House Roll Call Vote 119-131 - On passage Passed by the Yeas and Nays: 403 - 11 (Roll no. 131).","Passed - Yea: 403 | Nay: 11 (R 213-0 Pres=0 NV=7, D 190-11 Pres=0 NV=12, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/130,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,130,2025-05-15,"House Roll Call Vote 119-130 - On passage Passed by the Yeas and Nays: 234 - 182 (Roll no. 130).","Passed - Yea: 234 | Nay: 182 (R 214-0 Pres=0 NV=6, D 20-182 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/129,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,129,2025-05-14,"House Roll Call Vote 119-129 - On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 421 - 1 (Roll no. 129).","Passed - Yea: 421 | Nay: 1 (R 214-1 Pres=0 NV=5, D 207-0 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/128,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,128,2025-05-14,"House Roll Call Vote 119-128 - On passage Passed by the Yeas and Nays: 229 - 193 (Roll no. 128).","Passed - Yea: 229 | Nay: 193 (R 215-0 Pres=0 NV=5, D 14-193 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/127,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,127,2025-05-14,"House Roll Call Vote 119-127 - On agreeing to the resolution Agreed to by recorded vote: 216 - 203 (Roll no. 127).","Passed - Yea: 216 | Nay: 203 (R 216-0 Pres=0 NV=4, D 0-203 Pres=0 NV=10, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/congressional-record/volume-171/issue-30/extensions-of-remarks-section/article/E127-2,,"HONORING WWII VETERAN RICHARD REARDON ON HIS 100TH BIRTHDAY; Congressional Record Vol. 171, No. 30",,,,,,,,,,,,02/13/2025,,171,30,E127,,,,,
,https://www.congress.gov/votes/house/119-1/126,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,126,2025-05-14,"House Roll Call Vote 119-126 - On ordering the previous question Agreed to by the Yeas and Nays: 216 - 204 (Roll no. 126).","Passed - Yea: 216 | Nay: 204 (R 216-0 Pres=0 NV=4, D 0-204 Pres=0 NV=9, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/125,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,125,2025-05-14,"House Roll Call Vote 119-125 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 382 - 31 (Roll no. 125).","Passed - Yea: 382 | Nay: 31 (R 182-31 Pres=0 NV=6, D 200-0 Pres=0 NV=13, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/124,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,124,2025-05-13,"House Roll Call Vote 119-124 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 362 - 50, 2 Present (Roll no. 124).","Passed - Yea: 362 | Nay: 50 (R 162-50 Pres=2 NV=6, D 200-0 Pres=0 NV=13, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/123,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,123,2025-05-13,"House Roll Call Vote 119-123 - On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 411 - 1 (Roll no. 123).","Passed - Yea: 411 | Nay: 1 (R 214-0 Pres=0 NV=6, D 197-1 Pres=0 NV=15, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/122,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,122,2025-05-08,"House Roll Call Vote 119-122 - On passage Passed by recorded vote: 211 - 206 (Roll no. 122).","Passed - Yea: 211 | Nay: 206 (R 211-1 Pres=0 NV=8, D 0-205 Pres=0 NV=8, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/121,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,121,2025-05-08,"House Roll Call Vote 119-121 - On motion to recommit Failed by the Yeas and Nays: 203 - 213 (Roll no. 121).","Failed - Yea: 203 | Nay: 213 (R 1-213 Pres=0 NV=5, D 202-0 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/120,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,120,2025-05-07,"House Roll Call Vote 119-120 - On passage Passed by the Yeas and Nays: 266 - 153 (Roll no. 120).","Passed - Yea: 266 | Nay: 153 (R 211-0 Pres=0 NV=9, D 55-153 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/119,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,119,2025-05-07,"House Roll Call Vote 119-119 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 406 - 1 (Roll no. 119).","Passed - Yea: 406 | Nay: 1 (R 203-1 Pres=0 NV=15, D 203-0 Pres=0 NV=10, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/118,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,118,2025-05-06,"House Roll Call Vote 119-118 - On agreeing to the resolution Agreed to by recorded vote: 213 - 209 (Roll no. 118).","Passed - Yea: 213 | Nay: 209 (R 213-0 Pres=0 NV=7, D 0-209 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/117,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,117,2025-05-06,"House Roll Call Vote 119-117 - On ordering the previous question Agreed to by the Yeas and Nays: 206 - 200 (Roll no. 117).","Passed - Yea: 206 | Nay: 200 (R 206-0 Pres=0 NV=14, D 0-200 Pres=0 NV=13, I 0-0 Pres=0 NV=0)","Not Voting"
,https://www.congress.gov/votes/house/119-1/116,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,116,2025-05-05,"House Roll Call Vote 119-116 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 349 - 42 (Roll no. 116).","Passed - Yea: 349 | Nay: 42 (R 168-34 Pres=0 NV=18, D 181-8 Pres=0 NV=24, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/115,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,115,2025-05-05,"House Roll Call Vote 119-115 - On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 376 - 5 (Roll no. 115).","Passed - Yea: 376 | Nay: 5 (R 196-5 Pres=0 NV=19, D 180-0 Pres=0 NV=33, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/114,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,114,2025-05-01,"House Roll Call Vote 119-114 - On passage Passed by the Yeas and Nays: 246 - 164 (Roll no. 114).","Passed - Yea: 246 | Nay: 164 (R 211-0 Pres=0 NV=8, D 35-164 Pres=0 NV=14, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/113,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,113,2025-05-01,"House Roll Call Vote 119-113 - On passage Passed by the Yeas and Nays: 216 - 195 (Roll no. 113).","Passed - Yea: 216 | Nay: 195 (R 213-1 Pres=0 NV=6, D 3-194 Pres=0 NV=16, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/112,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,112,2025-04-30,"House Roll Call Vote 119-112 - On passage Passed by the Yeas and Nays: 225 - 196 (Roll no. 112).","Passed - Yea: 225 | Nay: 196 (R 215-1 Pres=0 NV=4, D 10-195 Pres=0 NV=8, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/111,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,111,2025-04-30,"House Roll Call Vote 119-111 - On passage Passed by the Yeas and Nays: 231 - 191 (Roll no. 111).","Passed - Yea: 231 | Nay: 191 (R 218-1 Pres=0 NV=1, D 13-190 Pres=0 NV=10, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/110,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,110,2025-04-29,"House Roll Call Vote 119-110 - On passage Passed by the Yeas and Nays: 219 - 205 (Roll no. 110).","Passed - Yea: 219 | Nay: 205 (R 217-0 Pres=0 NV=3, D 2-205 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/109,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,109,2025-04-29,"House Roll Call Vote 119-109 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 415 - 9 (Roll no. 109).","Passed - Yea: 415 | Nay: 9 (R 208-9 Pres=0 NV=2, D 207-0 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/108,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,108,2025-04-29,"House Roll Call Vote 119-108 - On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 378 - 42 (Roll no. 108).","Passed - Yea: 378 | Nay: 42 (R 172-42 Pres=0 NV=5, D 206-0 Pres=0 NV=7, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/107,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,107,2025-04-29,"House Roll Call Vote 119-107 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 409 - 15 (Roll no. 107).","Passed - Yea: 409 | Nay: 15 (R 202-15 Pres=0 NV=3, D 207-0 Pres=0 NV=6, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/106,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,106,2025-04-29,"House Roll Call Vote 119-106 - On agreeing to the resolution Agreed to by recorded vote: 216 - 208 (Roll no. 106).","Passed - Yea: 216 | Nay: 208 (R 216-0 Pres=0 NV=4, D 0-208 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/119-1/105,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,105,2025-04-29,"House Roll Call Vote 119-105 - On ordering the previous question Agreed to by the Yeas and Nays: 215 - 206 (Roll no. 105).","Passed - Yea: 215 | Nay: 206 (R 215-0 Pres=0 NV=4, D 0-206 Pres=0 NV=7, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/104,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,104,2025-04-28,"House Roll Call Vote 119-104 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 409 - 2 (Roll no. 104).","Passed - Yea: 409 | Nay: 2 (R 207-2 Pres=0 NV=11, D 202-0 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/103,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,103,2025-04-28,"House Roll Call Vote 119-103 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 365 - 42 (Roll no. 103).","Passed - Yea: 365 | Nay: 42 (R 163-42 Pres=0 NV=14, D 202-0 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/102,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,102,2025-04-10,"House Roll Call Vote 119-102 - On passage Passed by the Yeas and Nays: 220 - 208 (Roll no. 102).","Passed - Yea: 220 | Nay: 208 (R 216-0 Pres=0 NV=4, D 4-208 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/101,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,101,2025-04-10,"House Roll Call Vote 119-101 - On motion to recommit Failed by the Yeas and Nays: 211 - 215 (Roll no. 101).","Failed - Yea: 211 | Nay: 215 (R 0-215 Pres=0 NV=5, D 211-0 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/100,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,100,2025-04-10,"House Roll Call Vote 119-100 - On motion that the House agree to the Senate amendment Agreed to by the Yeas and Nays: 216 - 214 (Roll no. 100).","Passed - Yea: 216 | Nay: 214 (R 216-2 Pres=0 NV=2, D 0-212 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/99,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,99,2025-04-09,"House Roll Call Vote 119-99 - On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 424 - 0 (Roll no. 99).","Passed - Yea: 424 | Nay:  (R 212-0 Pres=0 NV=8, D 212-0 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/98,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,98,2025-04-09,"House Roll Call Vote 119-98 - On passage Passed by the Yeas and Nays: 219 - 213 (Roll no. 98).","Passed - Yea: 219 | Nay: 213 (R 219-1 Pres=0 NV=0, D 0-212 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/97,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,97,2025-04-09,"House Roll Call Vote 119-97 - On motion to recommit Failed by the Yeas and Nays: 212 - 217 (Roll no. 97).","Failed - Yea: 212 | Nay: 217 (R 0-217 Pres=0 NV=3, D 212-0 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Nay
,https://www.congress.gov/votes/house/119-1/96,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,96,2025-04-09,"House Roll Call Vote 119-96 - On passage Passed by the Yeas and Nays: 217 - 211 (Roll no. 96).","Passed - Yea: 217 | Nay: 211 (R 217-1 Pres=0 NV=2, D 0-210 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/95,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,95,2025-04-09,"House Roll Call Vote 119-95 - On passage Passed by the Yeas and Nays: 219 - 211 (Roll no. 95).","Passed - Yea: 219 | Nay: 211 (R 219-0 Pres=0 NV=1, D 0-211 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/119-1/94,"119th Congress, 1st Session (2025)",,,,,,,,,,,,,,,,,,94,2025-04-09,"House Roll Call Vote 119-94 - On agreeing to the resolution Agreed to by recorded vote: 216 - 215 (Roll no. 94).","Passed - Yea: 216 | Nay: 215 (R 216-3 Pres=0 NV=1, D 0-212 Pres=0 NV=1, I 0-0 Pres=0 NV=0)",Aye
